Term,PMI,DF,DF_in_group,P(term),P(group),"P(term,group)",P(term|group)
fingers wet,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
fuck bareback,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
fuck orgy,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
gabriella,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
granny gets,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
hairy cock,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
lesbian maid,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
lingerie vaginal,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
makes horny,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
mynaughtyalbum,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
ne,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
old russian,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
onlyfans real,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
orgasm metartx,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
outdoor pawg,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
pax pennypaxlive,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
praise,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
redhead swallow,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
riding cumshot,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
riding fuck,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
roy,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
slutty step,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
spanish young,-1.7010834564067447,109,1,0.00020364848403321153,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
beauty blonde,-1.7010837237535255,218,2,0.00040729696806642306,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
blowjob bts,-1.7010837237535255,218,2,0.00040729696806642306,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
bonnie,-1.7010837237535255,218,2,0.00040729696806642306,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
cute fingering,-1.7010837237535255,218,2,0.00040729696806642306,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
letsdoeit nice,-1.7010837237535255,218,2,0.00040729696806642306,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
lutschen,-1.7010837237535255,218,2,0.00040729696806642306,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
mydirtyhobby amateur,-1.7010837237535255,218,2,0.00040729696806642306,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
yuri,-1.7010837237535255,218,2,0.00040729696806642306,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
blonde amateur,-1.7025538197585586,982,9,0.0018347046910148048,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
creampie fake,-1.7054889917477907,328,3,0.0006128137868155356,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
pissing redhead,-1.7054889917477907,328,3,0.0006128137868155356,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
preggo,-1.7054889917477907,328,3,0.0006128137868155356,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
femdom humiliation,-1.7076864580355613,219,2,0.0004091653027823241,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
fist fist,-1.7076864580355613,219,2,0.0004091653027823241,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
fuck fist4k,-1.7076864580355613,219,2,0.0004091653027823241,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
myers,-1.7076864580355613,219,2,0.0004091653027823241,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
pantyhose redhead,-1.7076864580355613,219,2,0.0004091653027823241,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
asa akira,-1.7098807606250654,329,3,0.0006146821215314366,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
thewhiteboxxx,-1.711633803156482,549,5,0.0010257157590296618,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
abs amateur,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
bigboobs cougar,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
blonde threesome,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
brazzers 1825,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
bronson,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
cock getting,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
codey,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
couple cute,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
creampie hardcore,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
cum wet,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
deep tongue,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
follando duro,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
free cum,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
hot arabic,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
la cocina,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
lustygrandmas,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
oral blowjob,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
pajama,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
pay debt,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
pussy kitchen,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
scorching,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
threesome bi,-1.714258842995492,110,1,0.00020551681874911255,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
asian schoolgirl,-1.7142592008972108,330,3,0.0006165504562473377,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
cum swap,-1.7142593201978211,990,9,0.001849651368742013,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
cumshot mature,-1.7142593462948321,1760,16,0.003288269099985801,0.029829832074075736,2.989335545441637e-05,0.0010021295252411375
fetish pissing,-1.7142593574792653,2640,24,0.004932403649978701,0.029829832074075736,4.484003318162455e-05,0.001503194287861706
tetona,-1.7168799725512913,551,5,0.0010294524284614637,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
overwatch,-1.7186243932216243,331,3,0.0006184187909632386,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
shot cum,-1.7194959206731932,552,5,0.0010313207631773647,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
british chubby,-1.720801956756118,221,2,0.0004129019722141261,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
cumshot deutsch,-1.720801956756118,221,2,0.0004129019722141261,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
porn 3d,-1.720801956756118,221,2,0.0004129019722141261,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
blowjob fingering,-1.7208021360619659,663,6,0.0012387059166423784,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
cum shot,-1.7226304546999178,37507,339,0.07007563018929967,0.029829832074075736,0.0006333654686904468,0.0212326193160466
caucasian,-1.725015522545905,74584,673,0.1393478764507619,0.029829832074075736,0.0012573892638013885,0.04215207315545534
mientras,-1.7254575094998026,776,7,0.0014498277395391939,0.029829832074075736,1.3078343011307162e-05,0.00043843166729299764
amador amateur,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
amateurs colombia,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
american babe,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
babe creampie,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
body babe,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
chubby mature,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
corrida en,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
date 1825,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
facesitting group,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
faggot,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
fuck kink,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
green hair,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
interview missionary,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
mom pinay,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
old teacher,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
triple penetration,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
tshirt,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
unshaven,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
vibrator young,-1.7273149937008534,111,1,0.00020738515346501357,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
dipping,-1.7273152631871693,222,2,0.00041477030693002714,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
stockings asian,-1.7273152631871693,222,2,0.00041477030693002714,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
uniform schoolgirl,-1.7273152631871693,222,2,0.00041477030693002714,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
wrinkled,-1.7273152631871693,222,2,0.00041477030693002714,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
sexo casero,-1.7273153530159622,333,3,0.0006221554603950407,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
amateurs celeb,-1.7273153979303628,444,4,0.0008295406138600543,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
amateurs argentina,-1.7273154787762899,1110,10,0.0020738515346501356,0.029829832074075736,1.8683347159010232e-05,0.0006263309532757109
mamada,-1.7284965684900202,1222,11,0.00228310502283105,0.029829832074075736,2.0551681874911254e-05,0.000688964048603282
bikini blonde,-1.7287588896314592,1000,9,0.001868334715901023,0.029829832074075736,1.6815012443109207e-05,0.0005636978579481398
sex romantic,-1.7289392414510414,1778,16,0.003321899124872019,0.029829832074075736,2.989335545441637e-05,0.0010021295252411375
erotic sex,-1.7299125362811547,556,5,0.0010387941020409688,0.029829832074075736,9.341673579505116e-06,0.00031316547663785545
novio,-1.731641368131184,668,6,0.0012480475902218835,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
best compilation,-1.733799296234477,223,2,0.00041663864164592817,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
firstclasspov,-1.733799296234477,223,2,0.00041663864164592817,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
fitting room,-1.733799296234477,223,2,0.00041663864164592817,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
stuff,-1.733799296234477,223,2,0.00041663864164592817,0.029829832074075736,3.736669431802046e-06,0.0001252661906551422
creampie close,-1.7359542708257363,335,3,0.0006258921298268427,0.029829832074075736,5.605004147703069e-06,0.00018789928598271326
massage lesbian,-1.737030552372283,447,4,0.0008351456180077573,0.029829832074075736,7.473338863604092e-06,0.0002505323813102844
swallow vaginal,-1.7381060316840578,671,6,0.0012536525943695866,0.029829832074075736,1.1210008295406138e-05,0.0003757985719654265
cumshot handjob,-1.738321085457971,2237,20,0.004179464759470589,0.029829832074075736,3.7366694318020464e-05,0.0012526619065514218
amateurs bodysuit,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
asian japanese,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
beutifull girl,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
brunette ffm,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
culonas culos,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
cumshot erotica,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
cumshot filipina,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
destruction anal,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
dildo erotic,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
doggy fucking,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
facesitting girlfriendsfilms,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
finishes job,-1.7402540473261248,112,1,0.0002092534881809146,0.029829832074075736,1.868334715901023e-06,6.26330953275711e-05
